1720,000	20,000	1740,000	25,944	0,000	0,000	0,000	6,304	0,000	28,970	0,000	6,304	0,000	0,000	130844,791	130845,790	130848,725	130850,454	130850,454	130850,483	0,000	47324,791	47325,790	47328,725	47330,454	47330,454	47330,483	0,000	0,000	0,000	0,000	25,000	0,000	NaN	NaN	1,000	38,000	344,000	960,000	373,333
2100,000	530,000	2630,000	13,423	43,396	22,393	4,000	49,516	6,231	25,261	3,709	44,831	230,000	0,000	130857,370	130858,370	130901,428	130903,534	130903,765	130904,075	0,000	47337,370	47338,370	47341,428	47343,535	47343,765	47344,075	9,828	0,501	6,948	0,169	25,000	0,000	13,780	18,620	1,000	484,000	408,000	960,000	373,333
370,000	560,000	930,000	7,551	64,286	76,239	4,000	63,332	16,623	14,080	14,890	63,244	360,000	0,000	130908,763	130909,764	130913,108	130913,483	130913,843	130914,053	0,000	47348,763	47349,764	47353,108	47353,483	47353,843	47354,053	20,056	2,112	18,594	1,435	25,000	0,000	5,841	10,475	1,000	698,000	432,000	960,000	373,333
400,000	750,000	1150,000	3,770	24,000	80,685	9,000	64,172	15,798	19,916	9,054	62,801	180,000	0,000	130919,110	130920,110	130922,797	130923,203	130923,383	130923,963	0,000	47359,110	47360,110	47362,797	47363,203	47363,383	47363,963	19,238	1,465	12,834	0,768	25,000	0,000	63,430	61,154	1,000	826,000	370,000	960,000	373,333
470,000	570,000	1040,000	1,852	75,439	99,879	2,000	64,070	17,352	12,127	16,842	64,518	430,000	0,000	130930,105	130931,106	130936,665	130937,146	130937,576	130937,725	0,000	47370,105	47371,106	47376,665	47377,146	47377,576	47377,725	21,124	1,803	20,685	1,605	25,000	0,000	4,900	0,510	1,000	906,000	411,000	960,000	373,333
340,000	480,000	820,000	1,541	97,917	85,325	0,000	65,248	17,075	11,898	17,072	65,248	470,000	0,000	130943,233	130944,233	130947,619	130947,966	130948,436	130948,454	0,000	47383,233	47384,233	47387,619	47387,966	47388,436	47388,454	22,109	1,041	22,109	1,042	25,000	0,000	NaN	3,853	1,000	916,000	406,000	960,000	373,333
330,000	620,000	950,000	7,272	98,387	96,140	0,000	69,843	25,178	3,793	25,176	69,843	610,000	0,000	130953,041	130954,040	130959,344	130959,683	130960,293	131000,314	0,000	47393,041	47394,040	47399,344	47399,683	47400,293	47400,314	30,349	1,856	30,348	1,857	25,000	0,000	NaN	3,051	1,000	1213,000	320,000	960,000	373,333
350,000	710,000	1060,000	5,584	53,521	97,153	3,000	70,600	24,250	9,152	19,818	72,224	380,000	0,000	131004,883	131005,883	131008,668	131009,024	131009,405	131009,743	0,000	47404,884	47405,883	47408,668	47409,025	47409,405	47409,743	29,366	1,294	25,442	1,129	25,000	0,000	70,844	73,932	1,000	1155,000	336,000	960,000	373,333
310,000	630,000	940,000	4,952	42,857	105,186	3,000	69,543	23,570	15,812	13,158	69,427	270,000	0,000	131014,476	131015,476	131020,553	131020,874	131021,144	131021,514	0,000	47414,476	47415,476	47420,553	47420,874	47421,144	47421,514	28,100	1,941	18,248	1,100	25,000	0,000	77,657	78,398	1,000	1114,000	288,000	960,000	373,333
360,000	420,000	780,000	2,262	97,619	88,690	0,000	64,407	17,264	11,708	17,262	64,407	410,000	0,000	131027,560	131028,561	131031,263	131031,625	131032,035	131032,054	0,000	47427,560	47428,561	47431,263	47431,625	47432,035	47432,054	21,181	1,744	21,182	1,744	25,000	0,000	NaN	4,857	1,000	915,000	440,000	960,000	373,333
340,000	690,000	1030,000	2,313	76,812	106,701	2,000	68,051	21,552	8,184	20,786	68,405	530,000	0,000	131036,660	131037,660	131040,055	131040,405	131040,935	131041,103	0,000	47436,660	47437,660	47440,055	47440,405	47440,935	47441,103	26,441	1,773	25,756	1,588	25,000	0,000	4,282	0,087	1,000	993,000	298,000	960,000	373,333
370,000	420,000	790,000	6,616	50,000	58,605	2,000	59,289	12,369	19,435	9,535	61,045	210,000	0,000	131046,359	131047,359	131053,052	131053,423	131053,633	131053,853	0,000	47446,359	47447,359	47453,052	47453,423	47453,633	47453,853	15,386	1,659	13,261	0,574	25,000	0,000	56,942	55,352	1,000	730,000	324,000	960,000	373,333
350,000	900,000	1250,000	4,695	58,889	73,643	7,000	64,628	16,017	13,660	15,310	64,901	530,000	0,000	131058,583	131059,583	131102,628	131102,983	131103,513	131103,894	0,000	47458,583	47459,583	47462,628	47462,983	47463,513	47463,894	21,516	1,127	20,890	0,900	25,000	0,000	0,745	0,520	1,000	798,000	333,000	960,000	373,333
400,000	480,000	880,000	4,581	97,917	104,154	0,000	67,126	22,325	6,647	22,323	67,126	470,000	0,000	131108,717	131109,717	131112,608	131113,013	131113,483	131113,503	0,000	47468,717	47469,717	47472,608	47473,013	47473,483	47473,503	26,328	2,756	26,329	2,756	25,000	0,000	NaN	4,202	1,000	1076,000	259,000	960,000	373,333
390,000	1040,000	1430,000	0,371	16,346	32,558	14,000	66,504	19,005	27,361	1,608	34,930	170,000	0,000	131119,166	131120,166	131124,542	131124,934	131125,104	131125,984	0,000	47479,166	47480,166	47484,542	47484,934	47485,104	47485,984	23,856	1,599	3,430	0,223	25,000	0,000	1,014	9,720	1,000	973,000	371,000	960,000	373,333
320,000	450,000	770,000	6,654	97,778	62,335	0,000	62,316	12,497	16,476	12,494	62,316	440,000	0,000	131131,951	131132,952	131138,106	131138,433	131138,873	131138,894	0,000	47491,951	47492,952	47498,106	47498,433	47498,873	47498,894	16,510	0,759	16,509	0,759	25,000	0,000	NaN	1,733	1,000	728,000	327,000	960,000	373,333
430,000	500,000	930,000	2,590	60,000	85,042	2,000	66,100	20,440	14,005	14,965	66,474	300,000	0,000	131143,701	131144,701	131146,881	131147,313	131147,614	131147,823	0,000	47503,701	47504,702	47506,881	47507,314	47507,614	47507,823	25,005	2,307	19,954	1,944	25,000	0,000	78,579	80,167	1,000	1010,000	296,000	960,000	373,333
430,000	430,000	860,000	6,031	97,674	81,800	0,000	59,806	15,027	13,944	15,026	59,806	420,000	0,000	131153,076	131154,077	131156,777	131157,214	131157,634	131157,654	0,000	47513,076	47514,077	47516,777	47517,214	47517,634	47517,654	18,002	2,981	18,002	2,982	25,000	0,000	NaN	2,968	1,000	786,000	248,000	960,000	373,333
370,000	360,000	730,000	8,915	58,333	63,061	2,000	56,469	11,726	20,491	8,479	57,888	210,000	0,000	131203,160	131204,160	131208,101	131208,473	131208,683	131208,844	0,000	47523,160	47524,160	47528,101	47528,473	47528,683	47528,844	14,824	2,250	12,320	1,134	25,000	0,000	44,435	50,678	1,000	659,000	274,000	960,000	373,333
360,000	360,000	720,000	13,626	91,667	46,774	1,000	49,213	6,723	22,263	6,707	49,213	330,000	0,000	131213,876	131214,875	131220,839	131221,204	131221,534	131221,573	0,000	47533,876	47534,875	47540,839	47541,204	47541,534	47541,573	8,833	1,378	8,824	1,378	25,000	0,000	NaN	0,026	1,000	477,000	411,000	960,000	373,333
430,000	390,000	820,000	8,251	97,436	61,685	0,000	55,711	11,661	17,309	11,661	55,711	380,000	0,000	131226,716	131227,715	131230,908	131231,345	131231,725	131231,744	0,000	47546,716	47547,715	47550,909	47551,345	47551,725	47551,744	14,348	2,391	14,350	2,392	25,000	0,000	NaN	5,832	1,000	679,000	289,000	960,000	373,333
330,000	520,000	850,000	2,704	98,077	90,147	0,000	64,085	19,918	9,051	19,919	64,085	510,000	0,000	131238,204	131239,203	131243,467	131243,803	131244,313	131244,333	0,000	47558,204	47559,203	47563,467	47563,803	47564,313	47564,333	25,118	2,758	25,120	2,760	25,000	0,000	NaN	12,589	1,000	990,000	282,000	960,000	373,333
350,000	490,000	840,000	3,885	97,959	89,023	0,000	65,925	18,844	10,122	18,847	65,925	480,000	0,000	131249,230	131250,230	131254,202	131254,554	131255,034	131255,053	0,000	47569,230	47570,230	47574,202	47574,554	47575,034	47575,053	22,586	2,307	22,588	2,308	25,000	0,000	NaN	9,406	1,000	884,000	258,000	960,000	373,333
430,000	610,000	1040,000	3,244	63,934	106,951	3,000	65,343	19,478	9,744	19,226	65,358	390,000	0,000	131300,316	131301,317	131305,303	131305,743	131306,133	131306,364	0,000	47580,317	47581,317	47585,303	47585,743	47586,133	47586,364	22,447	2,730	22,222	2,617	25,000	0,000	1,787	0,412	1,000	961,000	258,000	960,000	373,333
400,000	720,000	1120,000	2,514	34,722	96,257	7,000	66,328	21,305	12,951	16,019	68,971	250,000	0,000	131310,924	131311,926	131316,500	131316,906	131317,156	131317,633	0,000	47590,924	47591,926	47596,500	47596,906	47597,156	47597,633	25,284	2,560	20,943	1,010	25,000	0,000	81,869	79,234	1,000	1021,000	308,000	960,000	373,333
450,000	470,000	920,000	1,010	97,872	104,781	0,000	67,522	20,358	8,618	20,352	67,522	460,000	0,000	131322,614	131323,614	131326,943	131327,406	131327,866	131327,884	0,000	47602,614	47603,614	47606,943	47607,406	47607,866	47607,884	25,403	1,800	25,404	1,800	25,000	0,000	NaN	2,811	1,000	987,000	397,000	960,000	373,333
390,000	560,000	950,000	1,621	71,429	100,912	3,000	65,547	17,229	11,821	17,149	65,603	400,000	0,000	131332,569	131333,569	131336,493	131336,894	131337,294	131337,465	0,000	47612,569	47613,569	47616,493	47616,894	47617,294	47617,465	21,123	1,323	21,067	1,267	25,000	0,000	0,195	0,532	1,000	913,000	340,000	960,000	373,333
430,000	590,000	1020,000	1,717	71,186	99,342	3,000	66,326	18,059	11,021	17,949	66,287	420,000	0,000	131342,859	131343,859	131346,248	131346,684	131347,104	131347,284	0,000	47622,859	47623,859	47626,248	47626,684	47627,104	47627,284	22,445	1,379	22,341	1,350	25,000	0,000	2,349	2,798	1,000	916,000	331,000	960,000	373,333
360,000	390,000	750,000	4,262	97,436	116,365	0,000	64,068	21,103	7,869	21,101	64,068	380,000	0,000	131352,012	131353,014	131358,616	131358,984	131359,364	131359,383	0,000	47632,012	47633,014	47638,616	47638,984	47639,364	47639,383	24,755	3,403	24,757	3,403	25,000	0,000	NaN	2,215	1,000	1035,000	505,000	960,000	373,333
380,000	390,000	770,000	3,751	97,436	78,220	0,000	60,410	14,867	14,106	14,864	60,410	380,000	0,000	131405,426	131406,427	131412,374	131412,763	131413,143	131413,163	0,000	47645,426	47646,427	47652,374	47652,763	47653,143	47653,163	18,986	1,830	18,986	1,827	25,000	0,000	NaN	2,989	1,000	834,000	417,000	960,000	373,333
490,000	410,000	900,000	2,958	97,561	93,599	0,000	62,883	16,284	12,689	16,281	62,883	400,000	0,000	131417,727	131418,726	131420,998	131421,494	131421,894	131421,914	0,000	47657,727	47658,726	47660,998	47661,494	47661,894	47661,914	20,956	1,773	20,956	1,774	25,000	0,000	NaN	1,538	1,000	859,000	344,000	960,000	373,333
410,000	430,000	840,000	1,375	97,674	104,118	0,000	65,443	18,069	10,902	18,068	65,443	420,000	0,000	131426,505	131427,505	131430,647	131431,063	131431,483	131431,503	0,000	47666,505	47667,505	47670,647	47671,063	47671,483	47671,503	23,206	1,323	23,208	1,320	25,000	0,000	NaN	3,092	1,000	938,000	417,000	960,000	373,333
340,000	780,000	1120,000	5,249	35,897	94,267	7,000	65,760	23,290	13,736	15,233	64,311	280,000	0,000	131437,811	131438,812	131442,709	131443,053	131443,333	131443,843	0,000	47677,811	47678,812	47682,709	47683,053	47683,333	47683,843	28,043	3,094	20,345	2,265	25,000	0,000	84,403	84,343	1,000	1122,000	466,000	960,000	373,333
430,000	370,000	800,000	0,728	86,486	126,528	1,000	66,160	18,048	10,979	17,991	66,139	320,000	0,000	131448,602	131449,602	131455,147	131455,584	131455,904	131455,964	0,000	47688,602	47689,602	47695,147	47695,584	47695,904	47695,964	21,771	1,016	21,742	0,968	25,000	0,000	1,059	1,077	1,000	982,000	387,000	960,000	373,333
420,000	630,000	1050,000	1,530	69,841	130,445	2,000	67,582	19,870	9,252	19,717	67,579	440,000	0,000	131501,533	131502,533	131504,537	131504,964	131505,403	131505,604	0,000	47701,534	47702,533	47704,537	47704,964	47705,404	47705,604	25,174	0,900	25,031	0,845	25,000	0,000	0,946	0,440	1,000	1014,000	380,000	960,000	373,333
340,000	830,000	1170,000	3,353	31,325	124,970	8,000	64,975	23,906	9,540	19,430	64,023	260,000	0,000	131510,690	131511,689	131514,209	131514,554	131514,813	131515,394	0,000	47710,690	47711,689	47714,209	47714,554	47714,814	47715,394	29,841	3,826	26,400	2,776	25,000	0,000	111,295	108,232	1,000	1061,000	310,000	960,000	373,333
370,000	380,000	750,000	1,451	97,368	104,243	0,000	65,917	18,298	10,679	18,291	65,917	370,000	0,000	131521,834	131522,835	131526,618	131526,993	131527,363	131527,383	0,000	47721,835	47722,835	47726,618	47726,993	47727,363	47727,383	21,664	1,575	21,664	1,576	25,000	0,000	NaN	4,112	1,000	955,000	322,000	960,000	373,333
470,000	420,000	890,000	3,096	90,476	98,682	1,000	63,648	15,715	13,268	15,702	63,701	380,000	0,000	131534,258	131535,258	131538,133	131538,613	131538,993	131539,043	0,000	47734,258	47735,258	47738,133	47738,613	47738,993	47739,043	19,800	1,577	19,802	1,542	25,000	0,000	0,086	0,521	1,000	850,000	369,000	960,000	373,333
760,000	500,000	1260,000	4,814	38,000	123,040	3,000	62,282	22,018	12,353	16,617	59,406	190,000	0,000	131544,176	131545,176	131549,882	131550,643	131550,833	131551,153	0,000	47744,176	47745,176	47749,882	47750,643	47750,833	47751,153	24,922	5,204	20,339	4,401	25,000	0,000	111,439	110,120	1,000	999,000	540,000	960,000	373,333
430,000	350,000	780,000	1,036	97,143	104,712	0,000	64,827	16,396	12,577	16,392	64,827	340,000	0,000	131556,207	131557,208	131559,593	131600,033	131600,373	131600,393	0,000	47756,208	47757,208	47759,593	47760,033	47760,373	47760,393	17,580	1,407	17,579	1,406	25,000	0,000	NaN	0,643	1,000	977,000	406,000	960,000	373,333
380,000	560,000	940,000	1,482	37,500	118,688	6,000	68,048	20,178	11,399	17,571	67,681	210,000	0,000	131605,411	131606,411	131610,670	131611,053	131611,263	131611,623	0,000	47765,411	47766,411	47770,670	47771,053	47771,263	47771,623	22,838	1,464	20,944	0,995	25,000	0,000	93,520	93,880	1,000	1009,000	354,000	960,000	373,333
360,000	390,000	750,000	6,873	97,436	145,552	0,000	70,051	24,488	4,487	24,482	70,051	380,000	0,000	131616,277	131617,278	131622,386	131622,754	131623,134	131623,155	0,000	47776,277	47777,278	47782,386	47782,754	47783,134	47783,155	27,710	1,576	27,710	1,577	25,000	0,000	NaN	5,174	1,000	1204,000	387,000	960,000	373,333
410,000	590,000	1000,000	4,866	59,322	139,084	4,000	68,930	22,836	6,459	22,510	69,004	350,000	0,000	131630,491	131631,490	131635,682	131636,094	131636,444	131636,693	0,000	47790,491	47791,490	47795,683	47796,094	47796,444	47796,693	25,595	1,604	25,301	1,522	25,000	0,000	1,390	2,535	1,000	1133,000	374,000	960,000	373,333
340,000	390,000	730,000	2,286	97,436	104,435	0,000	63,031	17,044	11,927	17,043	63,031	380,000	0,000	131643,796	131644,797	131648,359	131648,704	131649,084	131649,104	0,000	47803,796	47804,797	47808,359	47808,704	47809,084	47809,104	22,109	1,941	22,110	1,941	25,000	0,000	NaN	2,768	1,000	890,000	332,000	960,000	373,333
400,000	340,000	740,000	2,143	97,059	115,287	0,000	63,628	17,625	11,349	17,620	63,628	330,000	0,000	131656,951	131657,951	131701,674	131702,083	131702,413	131702,435	0,000	47816,952	47817,951	47821,674	47822,083	47822,413	47822,435	19,833	2,390	19,832	2,390	25,000	0,000	NaN	2,338	1,000	936,000	301,000	960,000	373,333
350,000	540,000	890,000	1,269	37,037	115,672	7,000	68,682	20,443	13,144	15,826	77,715	200,000	0,000	131707,418	131708,419	131711,641	131711,994	131712,194	131712,543	0,000	47827,418	47828,419	47831,641	47831,994	47832,194	47832,543	24,948	1,491	21,013	1,358	25,000	0,000	110,645	110,108	1,000	999,000	396,000	960,000	373,333
370,000	420,000	790,000	2,545	52,381	79,206	3,000	64,833	15,837	16,651	12,319	69,623	220,000	0,000	131717,966	131718,965	131722,077	131722,454	131722,674	131722,883	0,000	47837,966	47838,965	47842,077	47842,454	47842,674	47842,883	19,521	0,928	16,492	0,592	25,000	0,000	74,295	71,297	1,000	871,000	357,000	960,000	373,333
340,000	380,000	720,000	2,820	97,368	96,846	0,000	63,843	17,212	11,761	17,208	63,843	370,000	0,000	131727,745	131728,745	131734,654	131735,003	131735,373	131735,393	0,000	47847,745	47848,745	47854,654	47855,003	47855,373	47855,393	21,380	1,998	21,380	1,998	25,000	0,000	NaN	1,931	1,000	886,000	441,000	960,000	373,333
370,000	370,000	740,000	0,348	97,297	109,662	0,000	64,272	17,667	11,305	17,665	64,272	360,000	0,000	131740,515	131741,516	131744,207	131744,583	131744,943	131744,964	0,000	47860,515	47861,516	47864,207	47864,583	47864,943	47864,964	21,492	1,688	21,493	1,688	25,000	0,000	NaN	0,974	1,000	949,000	379,000	960,000	373,333
330,000	540,000	870,000	2,034	79,630	123,680	2,000	64,256	20,184	9,118	19,852	64,362	430,000	0,000	131749,781	131750,780	131754,579	131754,916	131755,345	131755,464	0,000	47869,781	47870,780	47874,579	47874,916	47875,346	47875,464	23,431	3,206	23,146	3,150	25,000	0,000	3,052	0,081	1,000	948,000	302,000	960,000	373,333
330,000	390,000	720,000	3,968	97,436	100,371	0,000	62,060	16,298	12,674	16,295	62,060	380,000	0,000	131800,878	131801,877	131804,884	131805,223	131805,603	131805,624	0,000	47880,878	47881,877	47884,884	47885,223	47885,603	47885,624	20,141	2,362	20,142	2,362	25,000	0,000	NaN	0,905	1,000	842,000	296,000	960,000	373,333
420,000	380,000	800,000	2,488	97,368	90,361	0,000	60,222	16,763	12,209	16,761	60,222	370,000	0,000	131811,951	131812,952	131817,889	131818,314	131818,684	131818,703	0,000	47891,951	47892,952	47897,889	47898,314	47898,684	47898,703	20,844	2,757	20,844	2,759	25,000	0,000	NaN	3,441	1,000	911,000	447,000	960,000	373,333
390,000	360,000	750,000	1,859	97,222	99,919	0,000	65,436	17,478	11,498	17,472	65,436	350,000	0,000	131823,290	131824,290	131826,303	131826,703	131827,053	131827,073	0,000	47903,290	47904,290	47906,303	47906,703	47907,053	47907,073	21,380	1,436	21,381	1,433	25,000	0,000	NaN	2,938	1,000	916,000	324,000	960,000	373,333
360,000	390,000	750,000	3,392	58,974	83,495	2,000	64,544	15,207	15,813	13,157	65,585	230,000	0,000	131831,838	131832,838	131838,574	131838,943	131839,174	131839,343	0,000	47911,838	47912,838	47918,574	47918,944	47919,174	47919,343	19,998	0,591	18,344	0,511	25,000	0,000	73,761	73,828	1,000	841,000	393,000	960,000	373,333
120,000	280,000	400,000	17,215	0,000	38,133	0,000	40,882	3,847	28,970	0,000	11,621	0,000	0,000	131844,842	131845,842	131848,629	131848,830	131848,830	131849,113	0,000	47924,842	47925,843	47928,629	47928,830	47928,830	47929,113	7,622	0,372	0,000	0,000	25,000	0,000	33,392	NaN	1,000	348,000	384,000	960,000	373,333
400,000	450,000	850,000	1,976	88,889	104,038	2,000	64,528	20,186	8,803	20,167	64,506	400,000	0,000	131854,659	131855,659	131900,775	131901,184	131901,584	131901,643	0,000	47934,659	47935,659	47940,775	47941,184	47941,584	47941,643	24,751	2,504	24,738	2,502	25,000	0,000	0,182	4,717	1,000	980,000	306,000	960,000	373,333
400,000	410,000	810,000	1,480	97,561	93,082	0,000	63,655	17,568	11,407	17,563	63,655	400,000	0,000	131907,005	131908,006	131910,107	131910,514	131910,914	131910,933	0,000	47947,005	47948,006	47950,107	47950,514	47950,914	47950,933	20,674	2,251	20,673	2,248	25,000	0,000	NaN	0,758	1,000	937,000	326,000	960,000	373,333
30,000	370,000	400,000	23,466	29,730	1,315	4,000	19,523	0,252	28,897	0,073	18,740	110,000	0,000	131916,954	131917,955	131921,993	131922,194	131922,304	131922,574	0,000	47956,955	47957,955	47961,993	47962,194	47962,304	47962,574	0,283	0,169	0,068	0,057	25,000	0,000	0,358	0,656	1,000	126,000	349,000	960,000	373,333
570,000	400,000	970,000	7,111	87,500	81,083	2,000	59,205	13,277	15,718	13,252	59,171	350,000	0,000	131935,313	131936,313	131939,537	131940,113	131940,463	131940,524	0,000	47975,313	47976,313	47979,537	47980,113	47980,463	47980,524	16,116	2,278	16,105	2,282	25,000	0,000	0,432	5,517	1,000	710,000	411,000	960,000	373,333
