190,000	110,000	300,000	24,690	0,000	0,387	0,000	15,897	0,023	28,970	0,000	15,393	0,000	0,000	150540,546	150541,546	150544,306	150544,507	150544,507	150544,620	0,000	54340,546	54341,546	54344,306	54344,507	54344,507	54344,621	0,087	0,000	0,000	0,000	25,000	0,000	0,208	NaN	1,000	84,000	316,000	960,000	373,333
300,000	490,000	790,000	26,023	77,551	136,774	2,000	13,164	10,989	18,372	10,598	13,217	380,000	0,000	150554,110	150555,110	150557,369	150557,672	150558,052	150558,171	0,000	54354,110	54355,110	54357,369	54357,672	54358,052	54358,171	3,601	10,492	3,546	10,104	25,000	0,000	4,876	0,568	1,000	126,000	774,000	960,000	373,333
290,000	20,000	310,000	24,866	0,000	0,000	0,000	11,083	0,000	28,970	0,000	11,083	0,000	0,000	150605,388	150606,388	150610,861	150611,161	150611,161	150611,191	0,000	54365,388	54366,388	54370,861	54371,161	54371,161	54371,191	0,000	0,000	0,000	0,000	25,000	0,000	NaN	NaN	1,000	76,000	388,000	960,000	373,333
30,000	210,000	240,000	25,026	95,238	1,320	0,000	14,447	0,109	28,861	0,109	14,447	200,000	0,000	150615,787	150616,787	150622,489	150622,690	150622,891	150622,912	0,000	54375,787	54376,787	54382,489	54382,691	54382,891	54382,912	0,086	0,084	0,085	0,084	25,000	0,000	NaN	0,253	1,000	74,000	291,000	960,000	373,333
320,000	620,000	940,000	9,804	58,065	112,535	4,000	52,663	22,052	8,508	20,462	51,533	360,000	0,000	150628,449	150629,450	150633,145	150633,473	150633,833	150634,101	0,000	54388,450	54389,450	54393,145	54393,473	54393,833	54394,101	20,643	9,507	18,967	9,195	25,000	0,000	9,135	8,293	1,000	821,000	693,000	960,000	373,333
260,000	920,000	1180,000	11,744	40,217	150,040	6,000	66,892	33,371	1,134	30,104	65,584	370,000	0,000	150638,700	150639,700	150643,131	150643,401	150643,771	150644,331	0,000	54398,700	54399,700	54403,131	54403,401	54403,771	54404,331	34,061	8,719	30,657	8,719	25,000	0,000	6,027	5,428	1,000	1147,000	0,000	960,000	373,333
30,000	780,000	810,000	2,960	24,359	106,163	5,000	63,851	22,696	21,841	7,129	53,760	190,000	0,000	150650,421	150651,421	150653,764	150653,965	150654,155	150654,751	0,000	54410,421	54411,421	54413,764	54413,965	54414,155	54414,751	25,369	5,177	9,460	2,438	25,000	0,000	54,597	53,134	1,000	949,000	478,000	960,000	373,333
300,000	560,000	860,000	12,102	33,929	142,280	4,000	67,999	30,884	7,552	21,417	70,359	190,000	0,000	150700,839	150701,839	150707,244	150707,551	150707,741	150708,122	0,000	54420,839	54421,839	54427,244	54427,551	54427,741	54428,122	33,698	5,066	25,376	3,742	25,000	0,000	122,791	123,179	1,000	1351,000	553,000	960,000	373,333
250,000	390,000	640,000	5,262	64,103	79,937	2,000	58,578	17,442	13,768	15,201	59,296	250,000	0,000	150712,720	150713,720	150717,717	150717,971	150718,221	150718,371	0,000	54432,720	54433,721	54437,717	54437,971	54438,221	54438,371	20,532	3,968	18,776	3,383	25,000	0,000	52,422	60,483	1,000	893,000	548,000	960,000	373,333
260,000	390,000	650,000	3,529	97,436	86,292	0,000	62,772	15,980	12,991	15,979	62,772	380,000	0,000	150722,986	150723,986	150727,733	150728,001	150728,381	150728,401	0,000	54442,986	54443,986	54447,733	54448,001	54448,381	54448,401	19,549	1,998	19,549	1,999	25,000	0,000	NaN	4,148	1,000	855,000	442,000	960,000	373,333
