720,000	420,000	1140,000	23,658	52,381	22,629	3,000	16,164	3,638	25,943	3,027	16,279	220,000	0,000	144613,552	144614,552	144618,709	144619,438	144619,658	144619,869	0,000	53173,552	53174,552	53178,709	53179,438	53179,658	53179,869	0,762	3,544	0,624	2,953	25,000	0,000	9,022	8,176	1,000	126,000	483,000	960,000	373,333
510,000	240,000	750,000	22,774	95,833	34,364	0,000	17,147	4,753	24,212	4,758	17,147	230,000	0,000	144625,913	144626,915	144631,076	144631,589	144631,819	144631,838	0,000	53185,914	53186,915	53191,076	53191,589	53191,819	53191,838	1,069	4,621	1,071	4,625	25,000	0,000	NaN	13,333	1,000	170,000	551,000	960,000	373,333
630,000	370,000	1000,000	24,713	43,243	36,772	2,000	10,389	5,443	25,590	3,380	10,391	160,000	0,000	144636,280	144637,279	144641,071	144641,709	144641,869	144642,088	0,000	53196,280	53197,279	53201,071	53201,709	53201,869	53202,088	1,378	5,288	0,981	3,276	25,000	0,000	19,021	18,388	1,000	110,000	596,000	960,000	373,333
330,000	310,000	640,000	19,644	61,290	28,069	2,000	27,622	5,779	24,710	4,260	27,346	190,000	0,000	144646,540	144647,541	144649,654	144649,988	144650,178	144650,309	0,000	53206,540	53207,541	53209,654	53209,988	53210,178	53210,309	4,359	4,335	3,555	3,130	25,000	0,000	6,146	21,366	1,000	281,000	537,000	960,000	373,333
510,000	380,000	890,000	22,825	50,000	13,969	2,000	17,273	3,338	27,282	1,688	17,313	190,000	0,000	144657,332	144658,331	144702,283	144702,799	144702,989	144703,189	0,000	53217,332	53218,331	53222,283	53222,799	53222,989	53223,189	1,604	3,014	1,105	1,460	25,000	0,000	0,577	6,550	1,000	162,000	521,000	960,000	373,333
690,000	400,000	1090,000	23,983	77,500	10,072	1,000	13,693	2,363	27,050	1,920	14,132	310,000	0,000	144709,383	144710,382	144715,532	144716,228	144716,538	144716,639	0,000	53229,383	53230,382	53235,532	53236,228	53236,538	53236,639	0,534	2,288	0,518	1,838	25,000	0,000	3,918	2,156	1,000	113,000	472,000	960,000	373,333
500,000	370,000	870,000	23,745	59,459	18,657	3,000	14,826	2,749	26,949	2,021	15,113	220,000	0,000	144721,972	144722,974	144728,689	144729,199	144729,419	144729,579	0,000	53241,972	53242,974	53248,689	53249,199	53249,419	53249,579	0,591	2,680	0,464	1,963	25,000	0,000	6,367	0,930	1,000	122,000	476,000	960,000	373,333
480,000	340,000	820,000	23,530	50,000	18,911	4,000	15,743	2,661	27,088	1,882	16,251	170,000	0,000	144735,045	144736,045	144741,397	144741,879	144742,049	144742,229	0,000	53255,045	53256,045	53261,397	53261,879	53262,049	53262,229	0,731	2,535	0,631	1,758	25,000	0,000	1,502	6,877	1,000	131,000	486,000	960,000	373,333
480,000	370,000	850,000	22,549	97,297	18,714	0,000	18,572	3,663	25,309	3,661	18,572	360,000	0,000	144746,665	144747,665	144753,492	144753,979	144754,339	144754,358	0,000	53266,665	53267,665	53273,492	53273,979	53274,339	53274,358	2,081	3,208	2,081	3,205	25,000	0,000	NaN	1,806	1,000	168,000	498,000	960,000	373,333
540,000	310,000	850,000	23,525	93,548	22,272	1,000	15,235	3,273	25,705	3,265	15,235	290,000	0,000	144800,489	144801,489	144804,413	144804,959	144805,249	144805,279	0,000	53280,489	53281,489	53284,413	53284,959	53285,249	53285,279	1,013	3,096	1,014	3,087	25,000	0,000	NaN	0,784	1,000	132,000	492,000	960,000	373,333
